R,8,15,11,34830
R,8,3,13,33538
R,16,18,12,18882
R,6,6,12,12166
R,2,15,0,18250
R,8,13,3,7757
R,14,6,14,28068
R,4,13,14,12987
R,12,14,11,5161
R,12,4,3,36207
R,10,1,6,33678
R,7,13,2,27778
R,4,4,10,11806
R,13,9,3,10821
R,1,18,14,32578
R,11,14,7,5253
R,7,3,12,12795
R,0,9,3,22856
R,2,15,1,27364
R,5,13,14,271
R,12,14,6,10610
R,4,12,11,22868
R,14,14,6,1781
R,16,2,8,8971
R,13,6,17,19222
R,7,10,0,30946
R,9,7,14,22937
R,15,2,9,16706
R,17,7,9,3162
R,13,17,14,27341
R,17,19,5,37969
R,0,6,9,38624
R,6,6,14,11472
R,3,15,1,18448
R,17,6,12,29185
R,2,4,5,36462
R,15,3,18,27690
R,8,15,11,15621
R,14,13,15,4202
R,7,16,14,14872
R,18,4,4,22523
R,6,0,16,29159
R,17,12,8,8816
R,6,12,0,21032
R,3,0,6,21494
R,17,16,8,143
R,14,12,1,31892
R,1,10,3,19848
R,10,8,15,30380
R,1,14,16,30905
R,1,16,1,15354
R,2,9,1,8451
R,12,8,4,23505
R,19,3,4,18496
R,12,19,15,9699
R,18,15,0,37059
R,1,5,18,8695
R,8,4,12,26461
R,2,3,0,11442
R,4,2,7,15956
R,2,19,17,21073
R,0,9,6,26667
R,16,2,12,3114
R,5,10,2,5022
R,0,8,2,19696
R,7,1,2,22756
R,6,12,4,8622
R,6,5,12,10925
R,14,11,1,26312
R,9,8,4,5156
R,2,11,9,8063
R,15,10,15,10092
R,9,9,6,18539
R,17,7,1,36580
R,4,16,10,23104
R,5,2,11,8293
R,3,6,10,33036
R,9,2,5,23296
R,11,4,17,24245
R,16,8,4,7490
R,6,11,19,16444
R,7,18,13,5745
R,17,19,2,14782
R,4,11,15,32589
R,9,12,7,25135
R,7,1,13,32786
R,6,1,1,26271
R,11,1,5,27058
R,3,15,4,17015
R,9,4,14,38622
R,3,13,3,24122
R,9,13,18,17275
R,0,11,14,7302
R,14,3,4,1326
R,3,12,8,3474
R,14,18,2,23571
R,14,17,14,13231
R,19,14,8,38207
R,1,9,13,26761
R,18,5,7,5187
R,1,12,8,7205
R,7,3,2,18985
R,15,15,15,3042
R,15,17,16,29878
R,13,8,4,12090
R,16,17,6,6313
R,11,0,17,575
R,16,14,6,28024
R,7,10,0,1888
R,2,14,7,21143
R,1,2,13,1827
R,7,0,5,23794
R,11,5,15,32618
R,1,8,18,6063
R,17,17,7,34097
R,15,4,14,39662
R,10,15,14,11851
R,19,2,19,25931
R,13,10,7,17833
R,6,14,18,39576
R,0,16,14,26261
R,18,11,15,4389
R,8,13,2,7408
R,19,7,17,8634
R,6,12,11,3130
R,9,8,18,17305
R,11,15,9,10376
R,11,8,4,446
R,17,16,18,28621
R,3,10,5,27424
R,11,12,7,8851
R,3,7,6,2415
R,8,1,3,18817
R,1,17,12,19093
R,8,13,17,19924
R,15,4,17,32055
R,1,10,7,8167
R,16,1,16,10483
R,7,17,5,685
R,4,16,13,34658
R,3,9,1,31283
R,15,4,17,14548
R,7,11,18,16609
R,2,3,15,24280
R,8,17,8,30071
R,16,12,1,11763
R,18,13,17,9618
R,2,15,10,16933
R,16,1,10,9382
R,7,9,17,24170
R,16,18,6,21122
R,4,6,16,15732
R,3,2,9,18641
R,0,0,2,26163
R,14,0,6,20757
R,17,19,9,29775
R,5,16,1,26220
R,9,16,4,29162
R,16,2,10,32525
R,9,16,18,37536
R,8,1,15,16777
R,8,0,4,20936
R,2,6,9,25612
R,5,16,10,10930
R,8,8,19,14746
R,8,17,10,5736
R,10,18,1,24788
R,4,5,19,5359
R,13,18,14,25907
R,4,16,3,33349
R,19,14,13,17161
R,17,10,1,17506
R,12,6,15,7557
R,17,1,7,12344
R,2,11,7,33773
R,11,13,1,30581
R,18,8,13,33763
R,12,4,11,35582
R,16,16,19,33441
R,18,17,2,14387
R,14,13,14,28031
R,8,2,19,9647
R,12,12,9,362
R,19,0,10,27015
R,1,12,4,18988
R,19,16,12,25288
R,9,14,10,31849
R,16,5,13,29242
R,5,19,8,22173
R,9,14,11,2465
R,9,11,3,27680
R,3,11,4,31352
R,12,13,1,23716
R,14,16,15,7030
R,6,14,15,8435
R,2,7,14,33931
R,1,5,16,27187
R,3,0,17,30817
R,8,9,0,8803
R,18,16,18,26461
R,18,8,13,6493
R,9,1,18,35740
R,8,16,2,9556
R,18,1,2,6840
R,6,18,18,17109
R,4,0,10,35651
R,17,17,9,17863
R,19,13,19,16521
R,12,5,7,32236
R,12,1,6,23759
R,2,14,6,6880
R,6,5,3,16344
R,17,19,11,32470
R,10,6,11,2844
R,5,1,1,9760
R,3,1,13,5008
R,13,4,4,24550
R,2,14,4,28131
R,16,2,3,17322
R,3,10,14,37884
R,4,8,15,27020
R,5,11,14,21759
R,15,14,9,32322
R,6,8,7,39111
R,13,16,19,14813
R,12,11,18,10538
R,6,16,14,31880
R,17,8,15,28410
R,10,5,17,34826
R,19,9,0,18560
R,19,11,4,30720
R,4,10,4,4289
R,12,5,17,15654
R,2,16,13,26555
R,17,14,3,3981
R,19,8,3,36453
R,4,9,9,7139
R,10,6,2,18548
R,5,2,15,7984
R,4,15,14,16082
R,14,17,1,2005
R,8,1,14,33063
R,4,2,9,35660
R,11,0,12,20370
R,0,0,8,27885
R,16,13,14,10542
R,6,4,5,32356
R,11,16,12,9359
R,12,14,9,189
R,18,19,15,26756
R,3,12,9,19739
R,11,6,19,29397
R,9,4,6,20666
R,6,2,18,5827
R,1,4,7,4274
R,9,0,2,4940
R,13,5,5,19188
R,15,13,10,37158
R,15,5,14,14412
R,8,8,13,2176
R,19,3,18,23583
R,19,17,16,774
R,10,16,13,30316
R,10,14,4,35292
R,2,9,2,17101
R,12,10,13,25311
R,3,13,13,4660
R,17,4,8,33385
R,11,18,5,24496
R,10,10,10,28748
R,2,1,6,14887
R,10,4,2,31379
R,18,11,8,33563
R,9,8,18,29702
R,7,4,5,3368
R,8,5,14,28772
R,19,16,2,7873
R,18,18,6,24744
R,3,14,2,15223
R,4,2,0,12102
R,9,7,10,4532
R,2,10,16,21484
R,15,5,7,11962
R,7,16,5,24771
R,14,6,18,38438
R,0,0,18,33774
R,3,8,6,28721
R,1,2,6,31368
R,7,16,16,26666
R,6,0,10,39655
R,4,1,14,15359
R,11,15,11,34525
R,1,4,12,10867
R,12,19,13,10227
R,2,19,6,5350
R,1,13,12,16813
R,12,15,19,35027
R,18,11,2,35531
R,5,0,15,7370
R,8,4,18,38595
R,2,1,9,18172
R,6,17,10,19210
R,10,6,9,5229
R,16,8,14,9674
R,9,12,15,14017
R,6,5,15,15402
R,18,1,17,13937
R,10,9,0,25739
R,0,14,8,22484
R,13,1,11,21447
R,13,18,12,17497
R,17,6,16,1970
R,17,18,3,3401
R,2,0,8,23323
R,16,17,1,16007
R,4,8,19,7433
R,11,7,14,17233
R,2,16,11,23935
R,10,19,14,29886
R,10,11,2,122
R,5,6,16,23103
R,2,7,11,303
R,18,19,14,22944
R,11,12,13,31504
R,19,3,7,22661
R,9,16,18,39557
R,14,4,19,10543
R,17,11,16,27765
R,3,12,9,29303
R,17,14,19,3644
R,0,0,5,27343
R,7,5,9,9524
R,17,15,18,1798
R,6,7,7,8814
R,4,2,5,38658
R,11,14,7,2295
R,9,15,18,33093
R,12,5,8,29974
R,18,8,14,26857
R,12,16,14,23434
R,16,19,11,2470
R,4,7,4,10509
R,4,17,17,27337
R,19,4,1,1429
R,15,0,17,21372
R,11,16,10,12880
R,17,11,8,29187
R,9,11,6,5797
R,17,14,7,12602
R,17,6,12,27255
R,2,4,2,38937
R,3,10,15,7267
R,19,7,0,7346
R,10,4,4,35198
R,16,4,11,25839
R,8,4,12,11993
R,14,5,14,23318
R,19,15,11,3711
R,11,12,13,18182
R,17,7,17,3891
R,3,15,3,25273
R,16,11,0,17781
R,7,12,4,3650
R,19,9,0,22523
R,13,3,11,19790
R,19,3,17,23033
R,6,13,13,1253
R,6,19,4,39771
R,6,9,15,29415
R,3,3,17,37384
R,19,18,15,30608
R,10,8,18,39006
R,18,10,11,9078
R,8,12,18,34426
R,11,10,8,29960
R,13,14,10,18287
R,16,8,7,27918
R,1,11,7,37387
R,18,7,11,19309
R,19,9,17,15703
R,11,8,17,23010
R,8,15,10,26197
R,10,16,10,11075
R,8,16,16,38466
R,2,14,0,11971
R,18,11,2,36819
R,7,3,17,19309
R,4,10,15,30265
R,6,17,17,19813
R,5,13,9,15199
R,0,7,16,4268
R,5,13,7,34792
R,11,0,1,3547
R,16,8,6,37619
R,3,9,12,34404
R,11,4,3,39065
R,6,18,1,33493
R,12,9,15,38251
R,4,2,6,15190
R,17,10,9,28982
R,11,5,15,29224
R,5,8,15,37376
R,8,7,9,37861
R,6,16,13,20810
R,15,3,6,3845
R,5,7,0,14541
R,18,14,19,31893
R,8,1,0,30015
R,11,15,18,19903
R,19,4,10,31373
R,0,2,11,14470
R,9,12,13,13920
R,6,0,3,10568
R,3,19,8,13530
R,3,14,19,13436
R,2,4,18,36952
R,17,11,13,14835
R,4,1,17,36463
R,18,9,7,7705
R,14,14,19,25712
R,14,12,13,38835
R,16,13,7,8421
R,6,8,15,34657
R,14,14,9,24595
R,19,1,1,7898
R,4,6,9,13177
R,3,18,16,8308
R,15,1,15,20877
R,3,16,11,27
R,2,18,10,13379
R,11,1,15,8662
R,13,15,19,31943
R,5,12,1,21703
R,1,11,10,9791
R,17,5,3,15273
R,5,14,9,10828
R,5,19,3,3794
R,6,4,3,775
R,6,12,14,34416
R,7,7,2,37126
R,5,1,13,38670
R,5,16,0,15574
R,15,16,16,29197
R,12,19,13,29631
R,17,14,1,5293
R,15,5,19,38533
R,4,15,5,38531
R,8,7,1,33252
R,9,3,6,39810
R,13,10,16,3153
R,17,9,17,14260
R,0,1,0,14461
R,18,17,10,9280
R,7,12,6,7634
R,8,11,7,38499
R,0,5,11,39925
R,8,19,4,6008
R,1,7,0,18308
R,16,8,1,29042
R,12,13,16,19800
R,12,8,13,38431
R,4,9,13,23234
R,10,4,12,34596
R,18,7,18,21070
R,3,17,14,1477
R,1,5,17,26180
R,19,19,6,9627
R,9,18,14,19940
R,4,2,15,7581
R,7,16,14,32295
R,19,9,14,32410
R,3,4,5,18435
R,5,8,1,34299
R,16,19,4,15717
R,2,16,4,16003
R,7,8,2,37941
R,9,16,0,13136
R,4,18,6,20375
R,13,15,2,10393
R,7,12,3,24102
R,10,14,8,21039
R,15,13,3,6073
R,5,7,16,32638
R,2,3,5,26400
R,11,9,11,4747
R,19,9,6,16678
R,7,1,15,36149
R,14,7,18,14222
R,18,0,0,37365
R,2,15,19,2199
R,13,14,18,3167
R,2,7,9,27513
R,3,10,9,32161
R,19,19,12,6503
R,14,4,11,29633
R,19,2,5,23500
R,13,1,1,25569
R,5,17,1,8592
R,13,11,5,19388
R,6,5,11,12243
R,3,15,5,5287
R,17,11,2,20078
R,0,12,18,27795
R,7,19,8,28086
R,4,7,5,6343
R,12,7,11,28730
R,10,18,6,13415
R,11,11,12,38658
R,5,7,11,242
R,1,13,6,12432
R,8,8,5,19773
R,6,12,15,33120
R,6,3,3,16379
R,10,6,3,35369
R,6,13,0,4022
R,5,7,14,16794
R,1,7,5,2388
R,19,17,18,14240
R,18,9,7,32596
R,16,12,2,15709
R,16,12,17,30352
R,4,17,19,39215
R,3,13,8,13563
R,8,8,10,7152
R,5,7,8,31586
R,18,7,8,30066
R,18,11,13,34733
R,5,11,9,10817
R,17,7,11,12380
R,14,4,17,26723
R,4,17,17,15435
R,11,2,5,34776
R,19,6,3,6320
R,12,0,14,32987
R,13,14,7,21082
R,16,5,4,23520
R,13,16,10,28081
R,4,7,4,36118
R,14,11,4,39290
R,4,13,17,15205
R,10,9,11,30034
R,19,15,18,33902
R,6,13,8,13936
R,18,18,3,36879
R,8,10,14,9893
R,1,10,3,22686
R,19,8,8,12316
R,1,14,12,6955
R,2,16,3,19996
R,4,15,6,18176
R,17,4,8,19971
R,3,15,2,17122
R,6,6,6,4746
R,10,1,8,18639
R,13,8,6,38277
R,10,3,4,30335
R,12,14,8,31074
R,6,6,5,33316
R,19,17,5,15910
R,15,18,17,28908
R,0,8,3,2293
R,7,5,6,13051
R,12,6,13,8969
R,5,10,15,20084
R,11,4,9,23799
R,15,3,11,5743
R,7,2,16,24815
R,5,9,8,9793
R,13,7,12,38202
R,4,1,12,31929
R,14,19,14,38844
R,16,14,4,35294
R,3,2,8,11121
R,13,11,19,35892
R,17,19,7,39153
R,19,11,19,22070
R,6,4,17,37997
R,17,0,12,21978
R,13,18,8,10289
R,9,11,14,21266
R,17,7,9,20258
R,1,8,11,18887
R,2,6,18,12735
R,3,8,10,14622
R,9,7,8,19618
R,17,16,13,28980
R,4,5,0,36670
R,17,5,11,21475
R,16,0,5,22304
R,19,4,10,8829
R,0,17,8,8495
R,9,4,5,33101
R,12,3,18,173
R,9,17,11,1755
R,7,13,6,24949
R,15,12,6,3238
R,8,17,8,26109
R,2,5,16,3241
R,18,17,14,11475
R,7,0,12,16600
R,19,9,6,14114
R,5,17,2,3426
R,7,13,5,36203
R,14,1,18,27950
R,5,1,17,1678
R,11,1,13,31263
R,17,17,7,3200
R,11,2,12,13330
R,8,4,13,28308
R,17,13,1,8285
R,19,19,13,29365
R,13,14,17,2448
R,16,13,16,15143
R,2,11,8,14580
R,2,14,12,28427
R,3,0,7,37520
R,9,6,6,1369
R,8,6,2,29601
R,15,16,8,28261
R,1,13,10,29406
R,4,13,2,36892
R,19,0,7,26684
R,18,11,16,25158
R,9,5,10,18021
R,17,13,11,39747
R,12,19,4,29377
R,12,19,15,20944
R,6,9,5,15215
R,1,16,3,19393
R,10,18,17,8522
R,4,2,12,28806
R,13,1,14,2598
R,12,5,0,36328
R,11,8,19,31761
R,13,13,16,20554
R,19,2,6,22420
R,8,19,18,30058
R,18,2,18,9778
R,9,17,4,5151
R,13,12,9,3110
R,3,15,14,13082
R,18,5,3,29350
R,18,18,19,11175
R,2,0,9,24932
R,7,1,4,13802
R,5,5,6,28296
R,0,8,15,39204
R,15,6,13,27193
R,9,19,12,7982
R,0,14,4,27731
R,19,6,11,26170
R,1,12,9,37104
R,16,0,0,39703
R,5,6,1,26081
R,17,16,13,32875
R,16,0,16,16372
R,2,5,3,7864
R,15,7,6,35501
R,1,8,5,20569
R,5,16,16,5454
R,3,10,19,20996
R,2,9,8,27089
R,0,13,15,2183
R,16,8,15,14314
R,19,16,3,7308
R,9,17,6,3591
R,15,4,12,32279
R,10,14,13,30609
R,10,7,4,2820
R,2,14,1,24299
R,18,19,5,39627
R,11,4,11,5039
R,18,1,7,37118
R,3,7,2,886
R,13,4,9,17351
R,19,1,0,10126
R,19,0,0,36012
R,15,9,1,12227
R,13,5,14,14349
R,8,3,10,10456
R,1,11,15,38818
R,0,1,19,22797
R,11,2,11,25022
R,2,17,1,600
R,9,1,6,25937
R,18,7,12,25069
R,0,4,2,24607
R,12,17,18,25145
R,4,16,12,14283
R,18,19,13,18016
R,6,15,7,21393
R,1,6,5,7940
R,9,6,7,11013
R,11,6,14,16639
R,12,0,2,17238
R,7,3,14,28580
R,9,17,14,10319
R,11,13,4,28100
R,17,2,1,5458
R,1,1,10,13285
R,6,2,14,5341
R,10,16,12,4170
R,15,16,18,35782
R,17,15,9,34608
R,18,13,0,11200
R,0,11,5,25356
R,9,12,3,35670
R,17,4,1,19791
R,8,6,4,23725
R,11,4,0,39332
R,0,5,17,6403
R,2,7,13,3886
R,18,2,15,8052
R,5,14,2,30732
R,0,5,4,28977
R,7,17,2,22359
R,15,1,13,19976
R,17,2,15,35808
R,11,18,16,36257
R,13,9,9,11700
R,2,1,10,34173
R,14,8,16,31897
R,8,16,10,12023
R,5,19,13,16464
R,12,4,0,25732
R,1,10,17,5971
R,0,0,14,16820
R,19,7,0,24149
R,13,5,18,35568
R,2,19,15,28615
R,0,10,13,6716
R,16,6,10,2511
R,1,19,9,2548
R,15,1,19,15888
R,4,15,4,23312
R,4,16,4,24422
R,3,15,18,1889
R,15,18,16,38184
R,13,15,3,26196
R,16,18,18,36711
R,5,17,17,25452
R,18,17,19,29419
R,6,11,9,8265
R,16,1,12,5434
R,0,19,15,5285
R,14,1,17,31955
R,17,10,5,25042
R,12,11,3,22892
R,9,15,4,5183
R,0,4,11,5241
R,3,7,18,14706
R,6,8,8,29030
R,16,13,8,37901
R,6,8,8,6361
R,6,8,9,7308
R,10,6,14,38003
R,3,17,13,36482
R,11,9,9,39309
R,13,16,3,14433
R,7,6,4,20605
R,8,12,2,30000
R,2,8,11,35984
R,8,12,15,12308
R,4,1,4,27855
R,14,19,17,37770
R,4,4,11,18364
R,2,5,14,488
R,11,0,15,33939
R,15,0,1,26721
R,1,19,8,28428
R,9,8,14,32831
R,7,2,15,10901
R,10,12,19,20521
R,10,1,15,35353
R,10,7,6,6492
R,14,17,7,7805
R,2,3,16,7220
R,12,11,5,24735
R,11,14,3,14754
R,2,4,9,30488
R,12,16,8,2740
R,11,12,3,35769
R,15,6,1,34770
R,16,1,15,32783
R,12,3,15,29884
R,11,15,16,16352
R,1,14,9,14479
R,11,15,8,15276
R,2,9,19,32127
R,17,10,17,26031
R,3,9,7,20380
R,8,0,19,33499
R,13,1,7,16143
R,14,3,7,20192
R,8,9,13,12379
R,12,11,2,35174
R,15,9,5,31582
R,13,2,3,39951
R,5,9,13,9359
R,15,6,11,37431
R,17,0,4,9407
R,0,15,12,4853
R,7,3,14,410
R,2,4,17,11097
R,4,16,17,12517
R,7,19,12,5486
R,13,18,3,23935
R,5,4,19,26423
R,8,1,9,21921
R,11,0,2,31411
R,18,0,9,2080
R,1,11,19,31066
R,19,4,0,37799
R,3,3,3,13215
R,12,15,4,18176
R,2,16,11,29229
R,15,16,2,11082
R,9,0,8,12396
R,17,19,5,2945
R,0,15,18,25532
R,19,11,9,32506
R,16,5,6,12278
R,9,9,5,36965
R,5,16,7,4208
R,9,16,1,3660
R,10,5,0,27383
R,8,9,19,31696
R,13,0,16,16467
R,4,1,9,31601
R,7,18,8,35464
R,0,0,13,18244
R,7,7,12,2897
R,19,6,11,11516
R,16,6,5,5797
R,12,1,7,9891
R,14,18,19,34612
R,14,8,11,28127
R,12,12,9,26217
R,17,15,1,2096
R,9,13,16,3750
R,19,1,10,22254
R,9,11,7,2572
R,12,9,19,35916
R,12,1,17,36019
R,6,14,16,14681
R,19,5,16,23851
R,1,3,0,19580
R,4,10,12,23235
R,11,11,18,21493
R,2,12,14,26688
R,17,2,14,23137
R,7,9,9,3106
R,3,11,8,32692
R,4,7,15,12580
R,15,4,11,2877
R,11,19,16,9659
R,3,10,10,24679
R,11,17,1,18772
R,17,7,14,4852
R,14,7,7,8663
R,10,17,14,11330
R,10,8,1,5096
R,16,9,9,15176
R,16,6,12,10850
R,17,2,19,2135
R,8,11,14,17948
R,18,18,4,8154
R,18,5,18,20710
R,1,9,11,6936
R,6,11,2,11722
R,14,3,7,3759
R,4,13,13,909
R,3,5,0,17432
R,9,8,4,8813
R,4,8,11,30823
R,11,13,0,19362
R,2,2,18,24906
R,4,9,2,29662
R,15,10,16,14599
R,11,3,13,24335
R,16,0,10,37248
R,5,6,19,4698
R,17,12,15,5360
R,1,18,8,36447
R,5,18,7,34668
R,12,16,17,26873
R,2,9,17,2852
R,5,4,9,3004
R,12,14,1,23457
R,13,16,11,25783
R,19,3,1,26054
R,12,16,2,16178
R,0,10,7,36306
R,5,9,11,4142
R,16,1,5,35802
R,6,12,2,13225
R,12,5,16,5904
R,1,14,8,22553
R,9,13,5,6848
R,3,3,14,31278
R,17,10,10,271
R,12,9,0,15570
R,15,6,1,29949
R,5,0,10,106
R,19,6,15,33761
R,12,12,10,21267
R,7,2,14,31281
R,11,0,8,167
R,7,13,7,33209
R,9,15,12,1720
R,13,19,17,18656
R,3,10,19,9297
R,13,5,19,27560
R,16,11,17,33146
R,2,1,9,9581
R,16,5,12,32434
R,14,8,7,24290
R,8,3,19,10228
R,18,1,4,19353
R,4,0,7,16181
R,19,13,0,761
R,7,1,13,10849
R,5,6,13,24327
R,10,8,18,27939
R,11,6,5,33888
R,17,13,9,10971
R,12,16,18,16826
R,4,16,16,21351
R,3,7,9,18216
R,18,0,7,37853
R,8,3,19,4885
R,5,12,2,38796
R,1,9,2,10053
R,7,9,14,4096
R,13,11,16,37017
R,10,12,8,30845
R,15,18,6,29833
R,9,7,13,8769
R,16,14,2,21481
R,16,9,16,1476
R,16,14,17,36518
R,19,16,6,24504
R,4,3,14,9480
R,7,12,1,22794
R,3,11,4,33712
R,11,2,16,26081
R,7,4,15,35224
R,12,7,16,17052
R,4,8,7,28376
R,9,8,18,6358
R,2,11,15,15068
R,19,10,13,38691
R,13,10,15,5424
R,9,17,16,15250
R,19,0,18,13303
R,1,2,10,34410
R,14,5,12,24813
R,17,15,8,38638
R,17,12,8,9450
R,18,15,6,28379
R,15,3,18,11359
R,3,9,9,1639
R,4,11,14,5528
R,7,7,2,37953
R,17,2,7,13178
R,6,0,13,22613
R,3,14,12,4548
R,7,4,11,23303
R,0,5,2,11727
R,13,0,12,16628
R,0,13,15,11472
R,13,1,16,16374
R,9,2,12,8210
R,5,19,6,7519
R,8,5,0,2303
R,4,12,15,30778
R,17,13,18,18710
R,7,0,15,11086
R,5,13,6,9075
R,16,11,16,7004
R,3,10,0,37195
R,2,8,17,22750
R,14,16,7,33518
R,7,18,4,27464
R,9,6,11,35078
R,16,16,7,12617
R,11,8,7,13716
R,16,19,7,26504
R,18,14,19,16632
R,13,4,11,28264
R,11,4,6,36327
R,1,5,1,22790
R,8,5,4,9716
R,10,8,17,24631
R,0,6,17,37001
R,13,0,15,8077
R,10,18,4,18476
R,10,17,17,30545
R,10,4,8,7037
R,13,10,10,28999
R,14,18,10,13748
R,15,16,3,5551
R,6,14,16,6949
R,3,7,17,10559
R,8,1,19,31549
R,16,5,9,25964
R,3,17,6,34243
R,9,14,14,35744
R,16,16,0,15322
R,19,0,11,19010
R,4,13,5,38715
R,5,14,10,26739
R,2,16,9,10621
R,0,11,13,36877
R,11,7,11,34383
R,7,2,3,18340
R,16,0,15,20410
R,8,12,3,27718
R,10,6,8,12257
R,16,11,12,5308
R,14,14,6,2562
R,6,15,3,37001
R,17,10,4,3251
R,12,16,8,23527
R,17,6,19,30503
R,0,9,13,11151
R,5,7,4,16873
R,4,1,12,35695
R,8,4,17,7454
R,6,17,9,23987
R,1,17,12,30853
R,12,10,5,16062
R,0,10,18,13623
R,16,10,15,35951
R,4,14,10,37160
R,1,16,15,8415
R,6,6,7,7590
R,8,5,5,10463
R,4,12,0,24919
R,2,11,2,6460
R,19,15,15,37629
R,16,11,3,28285
R,19,11,13,18675
R,18,16,19,9120
R,14,11,19,29678
R,19,8,1,5922
R,1,5,4,26814
R,0,7,15,26870
R,5,5,16,38604
R,12,16,3,19018
R,14,8,2,22300
R,16,5,2,13703
R,19,12,6,7626
R,16,17,19,18703
R,8,14,19,3406
R,4,3,0,6207
R,10,6,10,28025
R,11,9,13,14380
R,6,14,0,27256
R,7,19,10,22504
R,17,1,7,13134
R,3,11,5,16379
R,17,12,10,27675
R,7,5,1,2603
R,10,16,0,15001
R,15,14,4,34039
R,10,12,8,11994
R,19,3,9,11925
R,17,17,15,6861
R,7,8,10,569
R,1,18,4,37177
R,9,3,10,4175
R,18,7,14,7166
R,2,4,19,190
R,18,16,17,32920
R,12,15,13,30692
R,18,5,13,37277
R,18,11,9,7454
R,3,17,9,21116
R,1,7,7,3455
R,9,1,5,39485
R,8,1,4,12053
R,15,19,12,28165
R,5,9,8,33385
R,12,13,6,7505
R,2,17,4,19197
R,19,9,6,14455
R,8,11,16,32845
R,8,0,1,30762
R,7,11,18,9744
R,19,13,13,37301
R,7,12,17,503
R,4,4,2,6204
R,4,8,2,19178
R,1,5,19,7936
R,14,2,17,1039
R,5,0,5,6297
R,9,17,5,5316
R,13,5,7,827
R,2,12,11,21346
R,9,7,16,39027
R,12,10,19,16250
R,10,2,7,25001
R,19,13,11,25049
R,2,15,10,39070
R,16,19,9,4933
R,14,4,10,30060
R,18,14,16,8703
R,3,10,4,33419
R,1,5,19,38336
R,17,0,3,5704
R,15,14,8,32254
R,7,15,11,716
R,5,14,1,11046
R,8,5,7,27613
R,6,0,3,16481
R,14,8,11,25622
R,5,11,1,26001
R,14,18,18,10095
R,13,19,5,39826
R,14,0,9,23865
R,7,0,11,6523
R,18,1,10,32992
R,8,12,0,29148
R,15,2,17,10217
R,6,15,15,26176
R,10,9,9,21427
R,18,10,18,2410
R,9,19,19,21432
R,1,19,10,22425
R,0,16,6,2314
R,6,9,18,1285
R,1,19,17,11864
R,1,9,8,24097
R,16,1,12,25192
R,10,13,0,31769
R,11,8,10,8220
R,18,6,6,20563
R,18,1,7,36783
R,1,7,7,38127
R,0,9,0,34039
R,1,14,16,28105
R,16,1,9,18786
R,5,11,13,24563
R,12,7,14,24890
R,19,13,15,15933
R,17,18,10,23523
R,4,6,18,26223
R,5,2,9,1050
R,0,4,3,32651
R,10,10,11,20789
R,15,0,10,25869
R,1,11,9,28007
R,4,0,13,21228
R,4,0,15,15994
R,9,6,19,37784
R,6,18,12,38676
R,0,5,13,37819
R,19,15,4,28981
R,7,5,8,15290
R,17,9,14,7733
R,0,7,16,5939
R,4,14,13,12296
R,2,7,6,14207
R,17,2,7,17275
R,2,16,10,34350
R,18,14,16,39733
R,10,12,5,17871
R,12,1,15,17145
R,1,2,0,26343
R,7,10,5,352
R,4,2,15,30583
R,18,14,11,4449
R,2,13,14,23288
R,7,13,4,1675
R,16,15,11,34079
R,3,10,8,7431
R,17,18,9,39387
R,15,1,18,26264
R,3,2,18,21268
R,7,2,7,38300
R,3,0,14,30316
R,19,12,12,38026
R,4,13,16,29055
R,8,5,10,18227
R,13,2,12,164
R,11,2,1,38850
R,2,3,19,20907
R,2,17,8,10238
R,7,17,0,1886
R,1,8,3,6725
R,0,2,6,20930
R,13,13,9,32080
R,1,5,11,32213
R,16,18,17,4532
R,6,13,6,19215
R,14,0,9,13916
R,0,1,9,34275
R,13,13,13,2065
R,6,2,11,32060
R,14,7,0,24052
R,0,10,3,34370
R,1,9,15,20160
R,15,4,11,4052
R,4,6,0,21834
R,19,14,13,19022
R,19,3,0,34115
R,7,9,9,26626
R,1,15,4,13682
R,4,14,12,36672
R,10,14,7,19963
R,9,12,6,32719
R,15,16,17,13469
R,3,10,4,35763
R,0,5,9,24109
R,19,19,7,31143
R,4,5,4,24669
R,15,2,2,14562
R,11,14,16,36665
R,4,10,3,7892
R,15,18,13,34854
R,2,16,19,8743
R,3,8,2,28580
R,9,13,0,19456
R,6,4,17,10699
R,17,7,18,30524
R,9,9,10,9550
R,11,16,14,30965
R,8,12,3,508
R,6,12,12,34365
R,0,19,11,30396
R,15,6,14,38880
R,12,9,18,30734
R,4,11,10,30243
R,11,18,18,19406
R,4,8,12,38153
R,19,1,4,23154
R,16,6,4,8778
R,16,12,3,34889
R,7,2,4,2715
R,9,11,4,30459
R,19,0,19,13483
R,1,2,12,8525
R,9,9,15,35745
R,14,10,4,13084
R,8,19,0,21089
R,10,0,11,12894
R,10,5,9,29190
R,13,15,10,7782
R,9,9,14,34087
R,11,13,15,33119
R,10,15,8,25555
R,4,10,14,12621
R,6,9,18,21078
R,14,2,2,6993
R,15,7,7,6900
R,16,13,5,31651
R,15,10,5,18219
R,10,10,7,29847
R,5,3,7,16691
R,6,14,11,36571
R,5,10,0,27134
R,12,0,9,1141
R,8,8,13,33978
R,7,8,16,5062
R,9,11,6,33739
R,17,6,17,34763
R,4,7,13,3859
R,14,10,2,36824
R,2,17,8,19628
R,1,19,8,7965
R,19,5,15,3627
R,16,13,8,19491
R,18,17,7,6748
R,4,1,17,10957
